0,1,2,3,4,5,6,7,8,9
-0.9389773622198856,0.08999804835484958,-0.5675166233938557,0.3840845606382407,-1.054016068918248,1.5549711966987854,-2.060916376722762,-1.7150631013001947,-0.7991099918197853,0.34814820726427215
1.4606438534852777,-1.1889456264560714,-0.2491571891909935,0.3840845606382407,-0.3581909107210905,-1.290727725364351,0.48522104598449795,0.5830689257100201,1.2513921866034174,-0.8867879041119167
1.4606438534852777,-0.4961844692668225,-1.7136105865241595,0.3840845606382407,-0.49735594236052216,-1.290727725364351,0.48522104598449795,0.5830689257100201,-0.7991099918197853,0.6629358434974181
0.06551523970320607,-1.5619708649425899,0.9606086607798827,0.3840845606382407,-1.3323461321971113,1.5549711966987854,0.48522104598449795,0.5830689257100201,-0.7991099918197853,-1.5890064772473966
-1.4970288077327143,0.4097339670575798,-0.4401728497127108,-0.649989256464715,-0.07986084744222724,0.13212173566721705,0.48522104598449795,0.5830689257100201,-0.7991099918197853,0.5297564589372411
-0.3809259167070569,1.315652403381982,0.7695930002581655,0.3840845606382407,-1.054016068918248,1.5549711966987854,0.48522104598449795,0.5830689257100201,-0.7991099918197853,0.39657707437706413
0.9583975525237319,1.1024951242468286,-1.3952511523212974,0.3840845606382407,0.8942943740337935,1.5549711966987854,0.48522104598449795,-1.7150631013001947,-0.7991099918197853,2.031051339433785
-0.6041464949121884,0.9959164846792519,1.5336556423450347,-0.649989256464715,-0.14944336326194338,0.13212173566721705,0.48522104598449795,0.5830689257100201,-0.7991099918197853,-0.22089098131103047
-0.325120772155774,0.03670872857106121,-1.3952511523212974,0.3840845606382407,1.868449595509813,-1.290727725364351,-2.060916376722762,-1.7150631013001947,-0.7991099918197853,0.9535090461741691
-0.15770533850192542,0.5163126066251565,1.597327529185607,0.3840845606382407,-0.14944336326194338,1.5549711966987854,0.48522104598449795,-1.7150631013001947,1.2513921866034174,-0.5356786175441768
-0.8273670731173198,1.582099002300924,-0.5675166233938557,-1.6840630735676707,-0.49735594236052216,-1.290727725364351,0.48522104598449795,0.5830689257100201,-0.7991099918197853,1.6315131857532525
1.2932284198314292,0.5696019264089449,-0.7585322839155729,0.3840845606382407,-1.054016068918248,-1.290727725364351,-2.060916376722762,0.5830689257100201,1.2513921866034174,0.9171873958395748
-1.60863909683528,0.6761805659765217,-1.4589230391618697,-0.649989256464715,-0.3581909107210905,0.13212173566721705,0.48522104598449795,0.5830689257100201,1.2513921866034174,1.6557276193096486
0.23293067335705467,-1.135656306672283,1.6609994160261796,0.3840845606382407,-0.07986084744222724,0.13212173566721705,0.48522104598449795,0.5830689257100201,-0.7991099918197853,-1.5163631765782088
1.0700078416262977,0.7827592055440984,-0.37650096287213836,0.3840845606382407,-0.7061034898196693,-1.290727725364351,0.48522104598449795,0.5830689257100201,-0.7991099918197853,0.7961152280575955
0.23293067335705467,0.14328736813863796,0.6422492265770205,-0.649989256464715,-1.2627636163773952,-1.290727725364351,0.48522104598449795,-1.7150631013001947,-0.7991099918197853,-0.317748715536614
-1.1621979404250171,-0.016580591212727168,0.13287413185244112,-0.649989256464715,-0.427773426540806,0.13212173566721705,-2.060916376722762,0.5830689257100201,-0.7991099918197853,-0.17246211419823892
1.0700078416262977,-1.5086815451588016,1.597327529185607,-1.6840630735676707,0.5463817949352142,-1.290727725364351,0.48522104598449795,0.5830689257100201,-0.7991099918197853,-1.7221858618075738
-0.15770533850192542,-0.22973787034788065,1.1516243213016,1.4181583777411964,1.1726244373126555,-1.290727725364351,0.48522104598449795,0.5830689257100201,-0.7991099918197853,-0.8020373866645312
-1.60863909683528,1.6353883220847123,-1.5862668128430146,0.3840845606382407,-1.6106761954759738,0.13212173566721705,-2.060916376722762,0.5830689257100201,1.2513921866034174,2.805913213238452
0.511956396113469,-0.06986991099651554,-1.2679073786401525,-0.649989256464715,-1.8890062587548373,0.13212173566721705,0.48522104598449795,-1.7150631013001947,1.2513921866034174,0.7355791441666059
0.7351769743186005,0.6228912461927333,-0.2491571891909935,1.4181583777411964,2.077197142968961,0.13212173566721705,-2.060916376722762,0.5830689257100201,-0.7991099918197853,0.566078109271835
-0.8831722176686028,0.9426271648954635,0.8969367739393104,0.3840845606382407,-1.054016068918248,0.13212173566721705,-2.060916376722762,0.5830689257100201,1.2513921866034174,0.08178943814391779
-1.4970288077327143,0.4630232868413682,1.4699837555044621,0.3840845606382407,0.8247118582140768,-1.290727725364351,0.48522104598449795,0.5830689257100201,-0.7991099918197853,-0.5114641839877806
1.0700078416262977,-0.8692097077533412,-1.5225949260024423,1.4181583777411964,-0.7756860056393847,-1.290727725364351,-2.060916376722762,0.5830689257100201,1.2513921866034174,0.11811108847851166
1.4606438534852777,1.2090737638144053,0.32388979237415844,-0.649989256464715,0.8942943740337935,0.13212173566721705,0.48522104598449795,-1.7150631013001947,-0.7991099918197853,0.6145069763846266
-1.1063927958737343,1.1024951242468286,0.5785773397364482,0.3840845606382407,-0.288608394901375,1.5549711966987854,0.48522104598449795,-1.7150631013001947,-0.7991099918197853,0.37236264082066795
-0.8273670731173198,0.2498660077062147,-0.5038447365532832,0.3840845606382407,0.05930418419720376,1.5549711966987854,0.48522104598449795,0.5830689257100201,-0.7991099918197853,0.44500594148985567
